customer_id,first_name,last_name,email,phone,date_of_birth,address_line1,city,state,country,postal_code,loyalty_tier,customer_segment,email_opt_in,sms_opt_in,registration_date,updated_at
CUST-00409,Marcus,Garcia,marcus.garcia55@outlook.com,(026) 755-1254,1962-06-04,79799 Simon Mountains,West Jennifer,PA,US,44787,Silver,Regular,True,True,2021-08-12,2023-03-31
CUST-00410,Richard,Williams,richard.williams64@hotmail.com,(381) 664-9690,1962-06-30,9839 David Isle,North Kyleberg,AS,US,45865,Silver,New,True,False,2024-03-05,2024-07-21
CUST-00411,Frederick,Smith,frederick.smith21@outlook.com,(244) 123-3613,1961-12-13,72517 Hale Mountains Suite 731,Andersonberg,MO,US,43376,Silver,At Risk,True,False,2020-08-30,2024-07-22
CUST-00412,Lori,Cross,lori.cross95@icloud.com,(681) 579-0392,1995-09-15,5809 Melendez Rue Apt. 273,East Kevinland,MA,US,50841,Bronze,At Risk,False,False,2021-11-28,2023-12-06
CUST-00413,Ronald,Mitchell,ronald.mitchell47@hotmail.com,(704) 622-6817,1997-10-25,160 Luis Ports Suite 707,Hendersonton,ME,US,56204,Gold,Regular,True,False,2021-09-27,2022-08-01
CUST-00414,Cynthia,Munoz,cynthia.munoz92@hotmail.com,(785) 758-5126,1982-09-19,120 Vaughan Station Suite 389,Grahammouth,LA,US,05723,Bronze,Regular,True,False,2023-08-10,2023-10-10
CUST-00415,Tracy,Richardson,tracy.richardson10@icloud.com,(546) 540-8424,1973-02-06,5409 Michael Camp,Wrightland,ND,US,12896,Bronze,Regular,True,False,2023-12-31,2024-02-15
CUST-00416,Duane,Snyder,duane.snyder67@gmail.com,(579) 389-7015,1973-12-23,168 Matthew Route,Robertotown,HI,US,98381,Platinum,New,True,False,2024-01-05,2024-04-06
CUST-00417,Denise,Andrade,denise.andrade40@outlook.com,(613) 944-9883,1991-08-28,9736 Burgess Tunnel,West Walter,AZ,US,79750,Bronze,Regular,True,False,2023-10-06,2024-04-03
CUST-00418,Howard,Mitchell,howard.mitchell39@icloud.com,(306) 244-7951,1965-08-24,531 Chandler Rest,Matthewsmouth,ND,US,51493,Bronze,Regular,True,True,2020-01-09,2022-05-22
CUST-00419,Angela,Cooper,angela.cooper26@icloud.com,(727) 738-2646,1955-04-01,785 Jared Pines,Kevinmouth,NV,US,88909,Silver,Regular,False,False,2021-06-08,2023-02-06
CUST-00420,Eric,Richards,eric.richards30@icloud.com,(966) 048-7368,1960-09-18,63319 White Estate,Piercestad,WV,US,29042,Bronze,At Risk,True,True,2022-10-22,2023-09-21
CUST-00421,Carol,Flores,carol.flores1@hotmail.com,(158) 886-3677,1969-03-21,26408 Hines Shoal Apt. 169,Mccannchester,ID,US,83917,Gold,High Value,False,True,2021-08-19,2021-09-23
CUST-00422,Jeffrey,Lynch,jeffrey.lynch31@hotmail.com,(199) 605-9329,1987-11-16,0968 Melissa Estates,Woodbury,HI,US,62389,Bronze,New,True,True,2022-04-06,2024-10-29
CUST-00423,Sandra,Morris,sandra.morris12@gmail.com,(039) 773-9732,2006-12-23,523 Bowen Cliff,Lake Antoniochester,VI,US,68627,Gold,At Risk,True,True,2021-04-26,2024-12-24
CUST-00424,Michelle,Jones,michelle.jones48@hotmail.com,(481) 980-7704,1998-02-11,6876 Dale Vista,Katherineshire,WV,US,15152,Platinum,New,False,False,2021-11-15,2024-02-17
CUST-00425,Michael,Douglas,michael.douglas51@gmail.com,(373) 415-1773,1995-02-08,7574 Wheeler Trace Apt. 284,East Nicoleshire,MN,US,94060,Silver,New,True,False,2020-08-21,2021-11-27
CUST-00426,Shirley,Moore,shirley.moore38@outlook.com,(774) 222-9464,1988-06-29,94290 Diaz Pass,Woodsburgh,MI,US,84891,Gold,Churned,True,True,2022-11-06,2023-03-08
CUST-00427,Melissa,Edwards,melissa.edwards42@outlook.com,(728) 727-6015,1965-11-02,24913 Porter Port,Port Juliehaven,MH,US,30434,Bronze,Regular,True,False,2021-09-06,2024-02-21
CUST-00428,Michael,Johnson,michael.johnson99@icloud.com,(581) 488-8107,1984-08-22,42337 Billy Rest,Andrealand,WA,US,25406,Bronze,New,True,False,2022-10-25,2024-06-01
CUST-00429,Samantha,Escobar,samantha.escobar16@icloud.com,(403) 339-9771,1983-01-02,1371 Miller Flat,New Bridgetfort,ME,US,75124,Bronze,At Risk,True,True,2020-08-05,2020-08-20
CUST-00430,Russell,Stein,russell.stein16@gmail.com,(739) 970-4694,1980-07-25,8784 Baker Place,West Joshua,OH,US,66438,Bronze,High Value,True,True,2023-03-28,2023-10-12
CUST-00431,Scott,Rowland,scott.rowland6@yahoo.com,(705) 877-2216,1990-06-27,5823 Kathryn Forest,Warrenmouth,WI,US,70021,Gold,Regular,False,False,2024-04-01,2024-08-08
CUST-00432,Gail,Pennington,gail.pennington46@hotmail.com,(252) 362-2925,2006-02-03,964 Sarah Mountains Suite 524,Jessicamouth,NV,US,40873,Silver,High Value,True,True,2020-12-11,2022-09-01
CUST-00433,Phillip,Butler,phillip.butler4@hotmail.com,(606) 527-4033,1989-11-20,5056 Nguyen Points Apt. 398,Gatesville,CA,US,32369,Gold,High Value,True,False,2023-06-05,2023-09-05
CUST-00434,Jennifer,David,jennifer.david14@yahoo.com,(067) 349-9601,1956-07-23,8574 Thomas Summit Apt. 562,New Kent,ID,US,74142,Bronze,New,True,False,2022-08-31,2022-11-14
CUST-00435,John,Armstrong,john.armstrong26@hotmail.com,(488) 402-1557,1994-07-28,57375 Gonzalez Squares,Jonathantown,DC,US,16123,Bronze,High Value,True,True,2023-06-06,2024-06-08
CUST-00436,Ronald,Shaffer,ronald.shaffer34@gmail.com,(808) 509-6085,1996-12-06,9511 Terri Tunnel Apt. 828,New Sandraborough,WV,US,10080,Bronze,New,True,True,2023-08-03,2024-09-01
CUST-00437,Ryan,Hill,ryan.hill17@gmail.com,(251) 295-7860,1975-07-22,96003 Simmons Green Apt. 958,Valdezborough,WI,US,75793,Gold,At Risk,True,False,2022-01-11,2024-10-11
CUST-00438,Patricia,Espinoza,patricia.espinoza60@gmail.com,(323) 421-0890,1996-05-05,55333 Martin Groves Apt. 350,South David,MS,US,03833,Bronze,High Value,True,False,2022-08-05,2023-08-30
CUST-00439,Julie,Singh,julie.singh4@hotmail.com,(776) 336-9112,1981-05-05,31795 Perry Fords,Port Williamfort,KS,US,67181,Silver,Regular,True,False,2021-09-16,2022-01-28
CUST-00440,Stephen,Smith,stephen.smith36@hotmail.com,(615) 541-6431,1989-03-31,0450 Melanie Fall Apt. 282,Lake Terry,AZ,US,08520,Gold,New,True,False,2023-08-12,2024-06-09
CUST-00441,Jason,Singh,jason.singh38@hotmail.com,(962) 622-8225,2001-10-27,07346 Stout Greens,Anthonytown,MA,US,04236,Bronze,High Value,False,False,2021-04-26,2024-08-03
CUST-00442,Austin,Wiggins,austin.wiggins18@hotmail.com,(086) 982-2105,2002-10-26,1177 Chase Plain,Taylortown,ME,US,62923,Bronze,At Risk,True,True,2024-02-09,2024-07-11
CUST-00443,Rebecca,Anderson,rebecca.anderson70@gmail.com,(591) 779-3238,1960-08-11,11649 John Glen,Lake Donna,MA,US,93622,Platinum,At Risk,True,True,2022-12-13,2024-12-11
CUST-00444,Elizabeth,Meyer,elizabeth.meyer63@outlook.com,(425) 652-9060,1997-02-25,20326 Smith Orchard,Mathewsborough,SC,US,76155,Gold,Regular,True,False,2022-08-05,2023-07-27
CUST-00445,Victoria,Chavez,victoria.chavez41@icloud.com,(714) 855-2457,1995-12-07,158 Brown Lakes Suite 082,East Theresaville,DE,US,72651,Bronze,At Risk,True,False,2021-03-07,2023-11-26
CUST-00446,David,Bailey,david.bailey61@icloud.com,(818) 268-3230,1964-05-26,929 Lauren Lake Apt. 825,North Erin,SC,US,83641,Bronze,High Value,True,False,2022-01-13,2024-07-31
CUST-00447,Jeremy,Arias,jeremy.arias32@yahoo.com,(896) 340-6468,2006-12-07,5240 John Point Suite 399,North Karinaberg,FL,US,63537,Bronze,At Risk,True,False,2023-03-21,2024-09-06
CUST-00448,Kathy,Roman,kathy.roman29@icloud.com,(362) 669-3351,1965-12-02,61923 Thomas Harbor Suite 018,Alexandriafort,IN,US,87063,Gold,At Risk,True,True,2024-04-10,2024-08-04
CUST-00449,Lynn,Weaver,lynn.weaver23@yahoo.com,(215) 406-4176,1985-08-24,3811 Allen Vista Suite 660,Port Kaylaview,MH,US,33487,Bronze,Regular,True,False,2022-09-28,2024-03-09
CUST-00450,Mark,Estrada,mark.estrada76@gmail.com,(510) 173-9739,1977-04-30,78996 Williams Coves Apt. 911,West Betty,VT,US,79643,Silver,Regular,True,False,2021-02-16,2022-10-05
CUST-00451,Phillip,Garner,phillip.garner25@hotmail.com,(779) 806-6039,1963-05-31,46074 Cardenas Key Suite 347,West Stephenview,WI,US,21550,Silver,Regular,False,False,2021-07-24,2022-04-12
CUST-00452,Kelli,Kelley,kelli.kelley78@yahoo.com,(652) 715-5983,1970-11-18,16597 Katherine Flats Suite 755,Huangburgh,GA,US,42805,Bronze,Regular,True,True,2021-06-12,2021-07-02
CUST-00453,James,Collins,james.collins17@outlook.com,(848) 826-9131,1958-06-14,2585 Anderson Lights Apt. 499,West Yvonnemouth,GU,US,05845,Silver,Churned,True,False,2022-04-11,2022-12-11
CUST-00454,Eric,Haney,eric.haney3@yahoo.com,(333) 373-2043,2006-07-11,6889 Robert Vista Suite 964,Lindaview,NE,US,49027,Silver,Churned,True,True,2020-02-13,2021-11-23
CUST-00455,Sara,Young,sara.young47@gmail.com,(125) 389-2187,1982-12-01,358 Steven Ports,South Christinefort,OR,US,57672,Bronze,Churned,True,False,2022-06-06,2022-08-05
CUST-00456,Wendy,Johnson,wendy.johnson39@outlook.com,(057) 215-1494,2005-07-30,976 Valerie Forge,Collinsport,MA,US,30983,Bronze,Regular,True,True,2022-01-06,2023-09-19
CUST-00457,Nancy,Shah,nancy.shah63@outlook.com,(895) 090-5911,1987-03-27,233 Mary Burgs Suite 151,South Audreyfurt,AS,US,53922,Bronze,Churned,True,True,2020-08-24,2022-04-22
CUST-00458,Thomas,Boone,thomas.boone46@yahoo.com,(452) 647-1246,1964-07-03,157 Alexandria Brooks Apt. 805,East Aaronhaven,AL,US,01111,Silver,At Risk,True,True,2020-10-27,2022-03-09
CUST-00459,Kevin,Marsh,kevin.marsh38@yahoo.com,(512) 397-2835,1958-10-21,592 Mccarthy Trail,New Eduardo,GU,US,58841,Bronze,New,True,True,2022-07-21,2022-08-17
CUST-00460,Benjamin,Medina,benjamin.medina99@icloud.com,(144) 152-9821,1980-11-04,578 Bowers Crescent,West Johnberg,IA,US,64826,Bronze,High Value,True,True,2024-04-22,2024-06-08
CUST-00461,Richard,Howard,richard.howard29@icloud.com,(791) 815-8998,1982-03-01,5273 Raymond Meadow,Grahamland,NM,US,03624,Bronze,Regular,True,False,2024-02-14,2024-07-20
CUST-00462,Marc,Webb,marc.webb45@outlook.com,(740) 803-1499,1983-04-30,080 Tammy Lights Apt. 580,Rodgershaven,PR,US,23869,Bronze,At Risk,False,True,2021-09-30,2023-05-27
CUST-00463,Erin,Williams,erin.williams82@outlook.com,(723) 513-7399,1954-05-01,14035 Valerie Views Apt. 560,East Carol,RI,US,88126,Bronze,Regular,True,False,2020-12-18,2022-01-02
CUST-00464,Sandra,Becker,sandra.becker33@gmail.com,(434) 606-6643,1998-05-24,9060 Anderson Spurs Apt. 111,Port Tracy,HI,US,70878,Silver,New,True,False,2023-03-12,2023-10-14
CUST-00465,Sherry,Scott,sherry.scott22@hotmail.com,(648) 449-4116,1998-09-24,87328 Taylor Coves,East Benjaminfurt,HI,US,11459,Bronze,Regular,True,False,2023-01-23,2024-07-15
CUST-00466,Lindsay,Allen,lindsay.allen62@icloud.com,(727) 908-3350,1984-10-03,4257 Rachel Centers,Jamesport,NY,US,08843,Silver,High Value,False,False,2022-10-07,2023-04-08
CUST-00467,Courtney,Rogers,courtney.rogers5@outlook.com,(071) 398-4822,1983-07-26,11688 Christine Extension Suite 502,Lake Jesusfurt,AL,US,74256,Bronze,Regular,False,False,2023-03-30,2023-05-06
CUST-00468,Paul,Bradley,paul.bradley49@yahoo.com,(098) 107-9649,1974-09-29,794 Baird Roads,Mendozaberg,NH,US,70815,Silver,Regular,True,False,2023-11-08,2024-11-10
CUST-00469,Jeffrey,Mitchell,jeffrey.mitchell77@icloud.com,(642) 506-4207,1976-01-16,2536 Stephenson Mount,Wallacefurt,NH,US,48153,Gold,High Value,True,True,2023-04-15,2023-11-12
CUST-00470,Elizabeth,Anderson,elizabeth.anderson78@hotmail.com,(333) 939-5786,1974-02-01,62718 Evans Village Suite 033,Andreaburgh,TN,US,50870,Bronze,New,True,False,2022-05-20,2024-10-31
CUST-00471,Ryan,Hahn,ryan.hahn90@icloud.com,(369) 249-2693,1961-10-05,3275 Erica Turnpike Apt. 100,West Melissamouth,MH,US,47253,Silver,High Value,True,False,2020-02-09,2021-02-05
CUST-00472,Edward,Lewis,edward.lewis31@gmail.com,(595) 977-5244,1959-01-21,26189 Moore Plaza,Gravesview,UT,US,33189,Bronze,High Value,True,False,2023-10-12,2024-12-20
CUST-00473,Elizabeth,Thomas,elizabeth.thomas47@gmail.com,(026) 767-2095,2004-09-03,0795 Huerta Land,East Dennisport,TX,US,52093,Bronze,Regular,True,True,2021-12-31,2024-09-30
CUST-00474,Daniel,Donovan,daniel.donovan26@gmail.com,(354) 159-7099,1976-06-12,4384 Tracy Expressway,Lake Johnport,KS,US,59343,Bronze,Regular,True,False,2024-04-26,2024-12-30
CUST-00475,Matthew,Nelson,matthew.nelson15@outlook.com,(715) 802-9090,1970-02-14,6604 Rogers Unions,Russellmouth,DC,US,45883,Silver,Regular,True,False,2024-06-21,2024-11-06
CUST-00476,Andrea,Burns,andrea.burns83@icloud.com,(715) 810-2131,1963-03-19,93110 Jill Junctions,East Brandimouth,SC,US,43872,Bronze,Regular,True,False,2021-03-13,2024-03-08
CUST-00477,Daniel,Martinez,daniel.martinez6@outlook.com,(312) 110-6330,1992-11-27,8373 Jacobs Ferry Suite 490,Lopeztown,CO,US,23550,Bronze,Regular,True,True,2023-03-02,2024-12-13
CUST-00478,Jose,Humphrey,jose.humphrey20@gmail.com,(311) 325-3269,1969-10-16,436 Summers Street Apt. 804,Karenland,AR,US,08730,Bronze,Regular,True,True,2022-08-02,2023-10-11
CUST-00479,Raven,Brown,raven.brown76@yahoo.com,(617) 015-9591,1984-10-11,5757 Hines Island Apt. 392,Lake Michaelmouth,FM,US,61009,Silver,At Risk,True,False,2023-05-25,2023-12-01
CUST-00480,Laura,Landry,laura.landry69@hotmail.com,(772) 266-0256,2007-11-29,5062 Brittany Ferry,North Allen,NJ,US,20148,Silver,Regular,True,False,2021-10-24,2022-09-04
CUST-00481,James,Crawford,james.crawford92@gmail.com,(843) 379-7662,1980-04-11,1157 Thomas Path,Larachester,NM,US,02200,Silver,Churned,True,True,2020-09-16,2024-10-24
CUST-00482,Crystal,Morgan,crystal.morgan80@yahoo.com,(969) 192-8455,1997-11-12,9710 Wood Gateway,West Haley,PW,US,41465,Bronze,At Risk,False,True,2021-05-25,2023-09-06
CUST-00483,Rachel,Alvarez,rachel.alvarez28@yahoo.com,(595) 325-9399,1966-07-05,9705 Patrick Drive,Christopherfort,NH,US,79484,Bronze,Regular,True,True,2021-04-05,2024-08-16
CUST-00484,Stacey,Luna,stacey.luna81@yahoo.com,(634) 250-7330,1971-06-21,245 Galloway Rapids Apt. 399,West Jessicaborough,NC,US,66578,Gold,Regular,True,True,2020-04-19,2021-08-16
CUST-00485,Krystal,Henderson,krystal.henderson9@gmail.com,(044) 324-0061,1973-09-30,6829 Blake Coves,Stephenborough,VT,US,80001,Bronze,Regular,True,False,2023-09-06,2024-04-11
CUST-00486,Frank,Anderson,frank.anderson59@gmail.com,(105) 875-2568,1954-11-15,562 Austin Trace Apt. 459,New Brianberg,NM,US,08873,Silver,High Value,True,False,2024-04-18,2024-12-12
CUST-00487,Donald,Garcia,donald.garcia54@yahoo.com,(315) 551-6517,1975-07-03,662 Lisa Mission,North Kathryn,VI,US,34678,Bronze,High Value,True,True,2020-09-25,2021-09-14
CUST-00488,Brian,Vega,brian.vega14@icloud.com,(370) 033-2285,1971-03-27,84706 Billy Radial Apt. 339,Smithland,OR,US,48750,Silver,At Risk,True,True,2020-02-09,2022-08-06
CUST-00489,Maria,Sanders,maria.sanders53@outlook.com,(094) 485-8623,1994-12-14,3546 Debra Mission Apt. 798,Harrisville,AZ,US,51285,Bronze,Regular,True,False,2020-09-07,2024-02-27
CUST-00490,Julia,Sawyer,julia.sawyer36@hotmail.com,(943) 945-7039,2002-06-08,80403 Michelle Ford Suite 657,Guzmanburgh,PW,US,64946,Bronze,High Value,True,False,2020-11-24,2022-11-13
CUST-00491,Candice,Norton,candice.norton43@yahoo.com,(319) 100-9004,2004-08-18,6921 Micheal Rue Apt. 651,Roberttown,ME,US,05087,Bronze,Regular,True,False,2022-12-31,2024-10-17
CUST-00492,Kevin,Baker,kevin.baker44@outlook.com,(310) 720-1137,2001-04-24,0971 Jason Locks Suite 007,Rivaschester,HI,US,02240,Bronze,At Risk,True,True,2024-03-07,2024-08-26
CUST-00493,Bradley,Brown,bradley.brown30@yahoo.com,(447) 340-4337,1998-01-16,687 Jennifer Summit,West Michaelstad,NH,US,62429,Bronze,High Value,True,False,2023-06-17,2024-04-18
CUST-00494,Nathaniel,Winters,nathaniel.winters94@hotmail.com,(825) 562-9657,2007-07-26,78656 Carrie Dam Suite 577,North Matthew,PW,US,82429,Silver,New,True,True,2023-04-07,2023-07-07
CUST-00495,Matthew,Chen,matthew.chen53@hotmail.com,(923) 616-1880,1982-01-18,8235 Wilson Street,Amyfurt,NC,US,86601,Silver,At Risk,True,True,2023-05-07,2024-09-12
CUST-00496,Jeffery,Bell,jeffery.bell21@gmail.com,(137) 230-8172,2003-11-05,64381 Andrew Burgs Suite 132,North Jonville,NE,US,47361,Bronze,Regular,False,True,2021-10-31,2023-12-05
CUST-00497,Alex,Harper,alex.harper73@gmail.com,(534) 699-7990,1990-10-28,5504 Callahan Lights,South Haleystad,TX,US,64766,Bronze,At Risk,True,False,2021-07-17,2024-12-24
CUST-00498,Norman,Estes,norman.estes5@hotmail.com,(174) 811-3176,1994-09-02,705 Tran Squares,Robinsonchester,CT,US,01850,Bronze,Regular,True,False,2023-05-31,2024-06-30
CUST-00499,Brittney,Leonard,brittney.leonard60@icloud.com,(871) 827-4968,1989-06-05,9187 Rachel Hill,North Kelly,MA,US,56433,Bronze,Churned,True,False,2020-02-16,2020-08-29
CUST-00500,Eric,Monroe,eric.monroe63@icloud.com,(730) 626-0423,1972-03-05,71122 Joy Rapids Apt. 775,Smithhaven,MH,US,91440,Bronze,Churned,True,True,2020-11-22,2022-05-28
